date,Q_grdc_m3s,Q_model_raw_m3s,Q_model_annual_fdc_m3s,Q_model_two_season_fdc_m3s,Q_model_four_season_fdc_m3s,month,two_season,four_season
1999-07-13,2525.0,2463.45849609375,1859.158348187469,1676.000343439382,1964.7813925182115,7,jul_dec,zomer
1999-07-14,2532.0,2795.606201171875,1981.0358771019364,1772.5833750598176,2101.8749627338116,7,jul_dec,zomer
1999-07-15,2612.0,3188.385498046875,2139.6756657011942,1911.712559753722,2262.9633733902665,7,jul_dec,zomer
1999-07-16,2662.0,3600.795166015625,2308.155603113101,2035.4483952114397,2440.879353990681,7,jul_dec,zomer
1999-07-17,2770.0,3973.556396484375,2467.932310959329,2148.6817215084625,2537.771991720775,7,jul_dec,zomer
1999-07-18,2923.0,4253.169921875,2584.845172224956,2221.796917733195,2615.3450776616146,7,jul_dec,zomer
1999-07-19,2914.0,4415.74755859375,2652.2413750442215,2274.369591391992,2661.358425713019,7,jul_dec,zomer
1999-07-20,2807.0,4454.13623046875,2667.5363715693784,2291.6310656092687,2696.0011246004606,7,jul_dec,zomer
1999-07-21,2657.0,4385.8955078125,2640.3475795397885,2263.963784907976,2649.810105011756,7,jul_dec,zomer
1999-07-22,2524.0,4243.63330078125,2580.004939537212,2219.0790351847695,2613.192432527148,7,jul_dec,zomer
1999-07-23,2438.0,4041.9990234375,2495.1770836443834,2164.5868444921143,2552.464577531191,7,jul_dec,zomer
1999-07-24,2380.0,3805.12451171875,2393.7681966732216,2101.0783533506055,2493.068520655331,7,jul_dec,zomer
