time,PCRGlobWB: Sonoran Desert,PCRGlobWB: Station 1,PCRGlobWB: Station 2,PCRGlobWB: Station 3,PCRGlobWB: Station 4,PCRGlobWB: Station 5,PCRGlobWB: Station 6,PCRGlobWB: Station 7,PCRGlobWB: Station 8,PCRGlobWB: Station 9,PCRGlobWB: Station 10,PCRGlobWB: Station 11,Groundwater Recharge
2030-04-08 00:00:00+00:00,,7.191581971710548e-06,2.6060542612782456e-12,-2.492218129646062e-07,-1.4277468096679513e-13,-1.1324543969237766e-08,-4.87279862682044e-07,4.022546252796695e-14,-1.4536705172929487e-11,-2.740074556140115e-10,9.46126206893827e-13,0.0,0.0005857700597786475
2030-04-09 00:00:00+00:00,,7.335092050198e-06,2.5646429424597272e-12,-2.4895524575185846e-07,-5.995759444488158e-13,-1.1336715566301336e-08,-4.844888508159784e-07,4.018481172276232e-14,-1.716715658517387e-11,-2.720627889640781e-10,8.694515376758694e-13,0.0,0.0005990931711656054
2030-04-10 00:00:00+00:00,,7.448164978995919e-06,2.5500990208371377e-12,-2.487021220076713e-07,-5.95967719618784e-13,-1.1329309934637877e-08,-4.81809593111393e-07,4.0111817811499736e-14,-1.6822321313725297e-11,-2.7018626225228104e-10,8.674638698330517e-13,0.0,0.0006096399824605127
2030-04-11 00:00:00+00:00,,7.5372540777607355e-06,2.5679181003823714e-12,-2.484473213826277e-07,-2.370326157574709e-13,-1.1321291459864824e-08,-4.791394871972443e-07,4.007213262385498e-14,-1.465516596965699e-11,-2.6838853361965676e-10,8.8655081539879e-13,0.0,0.0006180060174118038
2030-04-12 00:00:00+00:00,,7.607450243085623e-06,2.5719426588466376e-12,-2.480965690665471e-07,-2.2093438190040615e-13,-1.1306157787771554e-08,-4.7641026412748033e-07,4.0282647416301984e-14,-1.644517855226013e-11,-2.666496745629132e-10,8.66320253381514e-13,0.0,0.0006246688558965352
2030-04-13 00:00:00+00:00,,7.66274933994282e-06,2.6335877922889495e-12,-2.48405342517799e-07,3.8746783559417963e-13,-1.131846172341966e-08,-4.74036681907819e-07,4.0253855072358916e-14,-1.3139489496438728e-11,-2.650005215265594e-10,9.36024478412345e-13,0.0,0.0006298831555560656
2030-04-14 00:00:00+00:00,,7.70631231716834e-06,2.691902256657386e-12,-2.481843353052682e-07,1.182887121586873e-12,-1.1310710590350936e-08,-4.721882760350127e-07,4.0265090117371297e-14,-8.387790462194289e-12,-2.6344471049100093e-10,1.0577618425253177e-12,0.0,0.0006340329214139151
2030-04-15 00:00:00+00:00,,7.740638466202654e-06,2.711858515525023e-12,-2.4785040864117036e-07,1.5336620862171912e-12,-1.12956550779586e-08,-4.705678122718382e-07,4.055304066185629e-14,-6.187050871631072e-12,-2.6195418056929043e-10,1.1067454461569093e-12,0.0,0.0006373328947090304
2030-04-16 00:00:00+00:00,,8.323328074766323e-06,2.6684210396865637e-12,-2.481959597844252e-07,1.2981282715429643e-12,-1.1309896130740071e-08,-4.687285013460496e-07,4.047738029087575e-14,-7.332301432683153e-12,-2.604896853775074e-10,1.0550390856095548e-12,0.0,0.0006904391779621887
2030-04-17 00:00:00+00:00,,8.228281330957543e-06,2.6462443347696762e-12,-2.4796199227239413e-07,1.0421108420644032e-12,-1.1301894531356993e-08,-4.6692596811226394e-07,4.0451813448395824e-14,-9.110601162376497e-12,-2.5904955958111486e-10,9.870773903103425e-13,0.0,0.0006819843665241059
